Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,19.170000076293945,19.559999465942383,18.850000381469727,19.389999389648438,13.298848152160645,376135
2018-01-08,19.540000915527344,20.0,19.110000610351562,20.0,13.7172212600708,919730
2018-01-15,20.0,20.34000015258789,19.81999969482422,20.079999923706055,13.77209186553955,842925
2018-01-22,20.059999465942383,20.139999389648438,19.600000381469727,19.75,13.545754432678223,630438
2018-01-29,19.700000762939453,20.799999237060547,19.3799991607666,20.360000610351562,13.964132308959961,1376577
2018-02-05,20.299999237060547,20.31999969482422,18.489999771118164,18.81999969482422,12.907905578613281,1716076
2018-02-12,19.270000457763672,19.270000457763672,18.520000457763672,19.030000686645508,13.051937103271484,1288149
2018-02-19,19.059999465942383,19.280000686645508,18.770000457763672,19.1200008392334,13.113665580749512,663037
2018-02-26,19.079999923706055,19.110000610351562,18.260000228881836,18.260000228881836,12.523821830749512,831142
2018-03-05,18.260000228881836,19.3700008392334,18.100000381469727,18.649999618530273,12.791308403015137,889413
2018-03-12,18.760000228881836,18.770000457763672,18.0,18.200000762939453,12.482672691345215,1269914
2018-03-19,18.260000228881836,18.34000015258789,17.610000610351562,17.979999542236328,12.331783294677734,1075737
2018-03-26,17.799999237060547,17.860000610351562,17.139999389648438,17.200000762939453,11.796812057495117,879709
2018-04-02,17.200000762939453,18.190000534057617,17.059999465942383,18.190000534057617,13.018868446350098,1107955
2018-04-09,18.200000762939453,18.6299991607666,17.84000015258789,18.450000762939453,13.2049560546875,719134
2018-04-16,18.43000030517578,18.770000457763672,18.3799991607666,18.579999923706055,13.297998428344727,710341
2018-04-23,18.579999923706055,18.799999237060547,18.56999969482422,18.649999618530273,13.34809684753418,504111
2018-04-30,18.649999618530273,18.959999084472656,18.649999618530273,18.899999618530273,13.527027130126953,657156
2018-05-07,18.959999084472656,20.219999313354492,18.649999618530273,20.100000381469727,14.385886192321777,1177826
2018-05-14,20.15999984741211,20.520000457763672,20.139999389648438,20.260000228881836,14.500399589538574,861781
2018-05-21,20.459999084472656,21.31999969482422,20.34000015258789,21.100000381469727,15.101603507995605,1174724
2018-05-28,21.15999984741211,21.6200008392334,20.34000015258789,21.0,15.030030250549316,1663641
2018-06-04,21.18000030517578,21.739999771118164,20.979999542236328,21.239999771118164,15.201801300048828,1047882
2018-06-11,21.360000610351562,22.200000762939453,21.18000030517578,21.959999084472656,15.717117309570312,1020363
2018-06-18,22.020000457763672,22.100000381469727,21.65999984741211,21.899999618530273,15.674176216125488,1285789
2018-06-25,21.860000610351562,22.479999542236328,21.780000686645508,22.15999984741211,15.860259056091309,831492
2018-07-02,22.1200008392334,22.15999984741211,21.420000076293945,22.0,15.745745658874512,858258
2018-07-09,22.059999465942383,22.3799991607666,21.979999542236328,22.15999984741211,15.860259056091309,603657
2018-07-16,22.18000030517578,22.479999542236328,21.540000915527344,21.959999084472656,15.717117309570312,691806
2018-07-23,21.81999969482422,22.100000381469727,21.200000762939453,21.34000015258789,15.273375511169434,1320072
2018-07-30,21.3799991607666,21.68000030517578,20.15999984741211,21.5,15.387889862060547,16807677
2018-08-06,21.299999237060547,22.5,21.299999237060547,22.459999084472656,16.074975967407227,1775160
2018-08-13,22.5,23.299999237060547,22.260000228881836,23.15999984741211,16.575977325439453,1727485
2018-08-20,23.260000228881836,23.700000762939453,23.020000457763672,23.299999237060547,16.676177978515625,1688289
2018-08-27,23.420000076293945,23.899999618530273,22.639999389648438,22.700000762939453,16.246746063232422,1448619
2018-09-03,22.68000030517578,23.059999465942383,21.81999969482422,22.100000381469727,16.05400276184082,1287660
2018-09-10,22.100000381469727,22.700000762939453,22.079999923706055,22.399999618530273,16.271930694580078,768656
2018-09-17,22.299999237060547,22.719999313354492,21.65999984741211,21.739999771118164,15.792491912841797,598201
2018-09-24,21.81999969482422,22.219999313354492,21.5,22.1200008392334,16.068532943725586,1102750
2018-10-01,22.18000030517578,22.639999389648438,21.139999389648438,21.15999984741211,15.371162414550781,976583
2018-10-08,21.200000762939453,21.559999465942383,20.0,20.81999969482422,15.124180793762207,825736
2018-10-15,20.739999771118164,21.860000610351562,20.559999465942383,21.81999969482422,15.850602149963379,901382
2018-10-22,21.979999542236328,22.239999771118164,20.920000076293945,21.219999313354492,15.414746284484863,663592
2018-10-29,21.399999618530273,21.579999923706055,20.540000915527344,20.6200008392334,14.97889232635498,498325
2018-11-05,20.520000457763672,21.280000686645508,20.18000030517578,21.079999923706055,15.313048362731934,1021664
2018-11-12,21.3799991607666,21.68000030517578,20.399999618530273,21.15999984741211,15.371162414550781,878815
2018-11-19,21.1200008392334,21.860000610351562,20.899999618530273,21.540000915527344,15.64720630645752,671482
2018-11-26,21.639999389648438,22.219999313354492,21.540000915527344,22.059999465942383,16.024944305419922,743134
2018-12-03,22.219999313354492,22.559999465942383,21.68000030517578,22.059999465942383,16.024944305419922,1403955
2018-12-10,22.059999465942383,22.139999389648438,21.079999923706055,21.600000381469727,15.690790176391602,826417
2018-12-17,21.5,22.700000762939453,21.5,22.1200008392334,16.068532943725586,831822
2018-12-24,22.020000457763672,22.18000030517578,21.360000610351562,21.860000610351562,15.879659652709961,241122
2018-12-31,21.940000534057617,22.399999618530273,21.5,22.299999237060547,16.19928741455078,437771
2019-01-07,22.31999969482422,22.940000534057617,22.020000457763672,22.5,16.344572067260742,1155219
2019-01-14,22.31999969482422,22.940000534057617,22.239999771118164,22.399999618530273,16.271930694580078,725584
2019-01-21,22.3799991607666,23.079999923706055,22.3799991607666,22.799999237060547,16.562501907348633,1002474
2019-01-28,22.84000015258789,23.020000457763672,22.239999771118164,22.239999771118164,16.155702590942383,659817
2019-02-04,22.260000228881836,22.479999542236328,21.940000534057617,21.940000534057617,15.937775611877441,956051
2019-02-11,22.059999465942383,22.760000228881836,21.899999618530273,22.399999618530273,16.271930694580078,984740
2019-02-18,22.31999969482422,22.6200008392334,22.200000762939453,22.420000076293945,16.28645896911621,402346
2019-02-25,22.399999618530273,22.540000915527344,21.860000610351562,21.899999618530273,15.908719062805176,347959
2019-03-04,21.899999618530273,21.979999542236328,20.700000762939453,21.040000915527344,15.283994674682617,815979
2019-03-11,21.079999923706055,21.3799991607666,20.639999389648438,21.020000457763672,15.269466400146484,823982
2019-03-18,21.020000457763672,21.479999542236328,20.959999084472656,21.100000381469727,15.327576637268066,831933
2019-03-25,21.059999465942383,21.3799991607666,20.34000015258789,21.0,15.254934310913086,886950
2019-04-01,21.040000915527344,21.5,21.020000457763672,21.020000457763672,15.848363876342773,834962
2019-04-08,20.959999084472656,21.540000915527344,20.959999084472656,21.139999389648438,15.938841819763184,1024184
2019-04-15,21.100000381469727,21.420000076293945,20.860000610351562,20.940000534057617,15.788045883178711,541915
2019-04-22,20.940000534057617,21.420000076293945,20.65999984741211,21.0,15.833285331726074,620984
2019-04-29,21.059999465942383,21.84000015258789,20.940000534057617,21.799999237060547,16.436458587646484,619753
2019-05-06,21.799999237060547,21.959999084472656,21.420000076293945,21.579999923706055,16.270586013793945,785886
2019-05-13,21.520000457763672,21.68000030517578,21.040000915527344,21.15999984741211,15.95391845703125,652280
2019-05-20,21.079999923706055,21.479999542236328,20.440000534057617,20.799999237060547,15.682494163513184,926526
2019-05-27,20.81999969482422,21.5,19.68000030517578,19.790000915527344,14.920985221862793,1596321
2019-06-03,19.700000762939453,20.139999389648438,19.610000610351562,20.059999465942383,15.124555587768555,1100561
2019-06-10,20.299999237060547,20.440000534057617,19.860000610351562,20.34000015258789,15.335668563842773,1555029
2019-06-17,20.299999237060547,20.299999237060547,19.510000228881836,19.81999969482422,14.94360637664795,1083494
2019-06-24,19.90999984741211,20.040000915527344,19.0,19.920000076293945,15.019004821777344,930284
2019-07-01,20.040000915527344,20.520000457763672,19.850000381469727,20.360000610351562,15.350747108459473,752628
2019-07-08,20.260000228881836,20.31999969482422,19.809999465942383,20.040000915527344,15.109477996826172,801240
2019-07-15,20.059999465942383,20.280000686645508,19.850000381469727,19.850000381469727,14.96622371673584,521593
2019-07-22,19.850000381469727,19.989999771118164,19.43000030517578,19.5,14.702337265014648,780004
2019-07-29,19.610000610351562,19.610000610351562,18.59000015258789,18.729999542236328,14.121783256530762,842219
2019-08-05,18.700000762939453,18.959999084472656,18.170000076293945,18.229999542236328,13.744799613952637,554928
2019-08-12,18.329999923706055,18.350000381469727,17.649999618530273,18.06999969482422,13.624164581298828,601918
2019-08-19,18.209999084472656,18.309999465942383,17.920000076293945,17.950000762939453,13.53368854522705,366854
2019-08-26,18.049999237060547,18.34000015258789,17.700000762939453,17.8700008392334,13.473372459411621,447359
2019-09-02,17.809999465942383,18.040000915527344,17.68000030517578,17.68000030517578,13.60627555847168,573264
2019-09-09,17.690000534057617,18.459999084472656,17.690000534057617,18.389999389648438,14.152679443359375,812838
2019-09-16,18.5,18.510000228881836,18.049999237060547,18.229999542236328,14.029545783996582,829553
2019-09-23,18.329999923706055,18.329999923706055,17.56999969482422,17.899999618530273,13.77558422088623,1204619
2019-09-30,17.8799991607666,18.079999923706055,16.8700008392334,17.469999313354492,13.444661140441895,3494656
2019-10-07,17.59000015258789,18.31999969482422,17.270000457763672,18.31999969482422,14.098810195922852,887080
2019-10-14,18.260000228881836,18.780000686645508,18.049999237060547,18.6299991607666,14.337380409240723,553318
2019-10-21,18.719999313354492,19.190000534057617,18.5,18.8700008392334,14.522082328796387,700603
2019-10-28,18.8799991607666,19.06999969482422,18.649999618530273,19.06999969482422,14.67599868774414,378993
2019-11-04,19.079999923706055,19.649999618530273,18.84000015258789,19.610000610351562,15.091573715209961,481709
2019-11-11,19.450000762939453,20.299999237060547,19.450000762939453,20.15999984741211,15.514847755432129,671673
2019-11-18,20.3799991607666,20.65999984741211,20.18000030517578,20.600000381469727,15.853464126586914,599658
2019-11-25,20.6200008392334,20.860000610351562,20.399999618530273,20.479999542236328,15.761114120483398,667341
2019-12-02,20.600000381469727,20.8799991607666,20.260000228881836,20.760000228881836,15.976598739624023,778224
2019-12-09,20.81999969482422,21.399999618530273,20.479999542236328,21.299999237060547,16.392175674438477,538694
2019-12-16,21.34000015258789,21.399999618530273,20.3799991607666,20.600000381469727,15.853464126586914,616241
2019-12-23,20.719999313354492,20.940000534057617,20.100000381469727,20.299999237060547,15.622589111328125,869463
2019-12-30,20.479999542236328,20.559999465942383,20.020000457763672,20.399999618530273,15.699546813964844,318652
2020-01-06,20.420000076293945,20.860000610351562,20.239999771118164,20.639999389648438,15.884245872497559,588624
2020-01-13,20.719999313354492,21.040000915527344,20.520000457763672,20.899999618530273,16.084339141845703,404611
2020-01-20,21.100000381469727,21.280000686645508,20.479999542236328,20.5,15.776504516601562,552855
2020-01-27,20.520000457763672,20.8799991607666,19.899999618530273,20.260000228881836,15.591805458068848,778931
2020-02-03,20.280000686645508,20.31999969482422,19.6299991607666,20.280000686645508,15.607196807861328,743950
2020-02-10,20.479999542236328,20.600000381469727,20.139999389648438,20.34000015258789,15.653372764587402,625560
2020-02-17,20.520000457763672,20.899999618530273,20.100000381469727,20.440000534057617,15.730330467224121,414830
2020-02-24,20.100000381469727,20.100000381469727,17.940000534057617,18.3700008392334,14.137290000915527,1355172
2020-03-02,18.860000610351562,18.989999771118164,17.6200008392334,17.950000762939453,13.814062118530273,1099719
2020-03-09,17.5,18.010000228881836,14.880000114440918,15.0,11.543785095214844,1552607
2020-03-16,14.5,16.5,13.600000381469727,14.34000015258789,11.035857200622559,1233486
2020-03-23,14.25,15.760000228881836,12.9399995803833,15.119999885559082,11.63613510131836,1490542
2020-03-30,14.399999618530273,14.979999542236328,14.0,14.520000457763672,11.872781753540039,1041322
2020-04-06,15.0,15.319999694824219,14.180000305175781,15.319999694824219,12.52692985534668,603372
2020-04-13,15.319999694824219,15.739999771118164,14.979999542236328,15.300000190734863,12.510576248168945,430460
2020-04-20,15.800000190734863,16.219999313354492,15.279999732971191,15.960000038146973,13.050247192382812,770267
2020-04-27,16.5,16.600000381469727,15.9399995803833,16.260000228881836,13.295554161071777,473499
2020-05-04,16.15999984741211,16.5,15.920000076293945,16.139999389648438,13.197431564331055,469931
2020-05-11,16.440000534057617,16.6200008392334,16.059999465942383,16.299999237060547,13.32826042175293,1040825
2020-05-18,16.399999618530273,17.280000686645508,16.18000030517578,16.31999969482422,13.34461498260498,784874
2020-05-25,16.579999923706055,16.860000610351562,15.739999771118164,16.579999923706055,13.557212829589844,1163333
2020-06-01,16.6200008392334,17.600000381469727,16.459999084472656,17.420000076293945,14.244068145751953,885063
2020-06-08,17.5,17.5,16.040000915527344,16.420000076293945,13.426383018493652,630630
2020-06-15,16.299999237060547,17.440000534057617,16.260000228881836,17.100000381469727,13.98240852355957,2090875
2020-06-22,16.8799991607666,17.0,16.260000228881836,16.3799991607666,13.393674850463867,574492
2020-06-29,16.34000015258789,16.81999969482422,16.280000686645508,16.3799991607666,13.393674850463867,397377
2020-07-06,16.360000610351562,16.760000228881836,15.600000381469727,15.720000267028809,12.854004859924316,594551
2020-07-13,15.979999542236328,16.100000381469727,15.600000381469727,15.979999542236328,13.066601753234863,521441
2020-07-20,15.960000038146973,16.84000015258789,15.640000343322754,16.260000228881836,13.295554161071777,598623
2020-07-27,16.280000686645508,16.479999542236328,15.65999984741211,15.739999771118164,12.870357513427734,612819
2020-08-03,15.899999618530273,16.139999389648438,15.5,15.760000228881836,12.886712074279785,672709
2020-08-10,15.920000076293945,16.260000228881836,15.699999809265137,15.800000190734863,12.919418334960938,648461
2020-08-17,15.960000038146973,15.960000038146973,14.979999542236328,15.279999732971191,12.494223594665527,1008622
2020-08-24,15.479999542236328,16.0,15.039999961853027,15.100000381469727,12.347039222717285,607616
2020-08-31,15.199999809265137,15.199999809265137,14.460000038146973,14.5600004196167,12.208369255065918,720045
2020-09-07,14.680000305175781,15.399999618530273,14.5600004196167,15.34000015258789,12.86238956451416,629493
2020-09-14,15.399999618530273,15.399999618530273,15.0,15.100000381469727,12.661152839660645,473782
2020-09-21,15.15999984741211,15.319999694824219,14.5,14.739999771118164,12.359296798706055,782813
2020-09-28,14.859999656677246,14.859999656677246,14.260000228881836,14.420000076293945,12.090982437133789,458937
2020-10-05,14.5,14.859999656677246,14.34000015258789,14.5,12.158060073852539,686195
2020-10-12,14.619999885559082,14.619999885559082,14.140000343322754,14.260000228881836,11.956823348999023,660979
2020-10-19,14.319999694824219,14.380000114440918,13.979999542236328,14.199999809265137,11.906513214111328,879062
2020-10-26,14.260000228881836,14.479999542236328,13.9399995803833,14.479999542236328,12.141290664672852,1162734
2020-11-02,14.5,15.039999961853027,14.15999984741211,14.880000114440918,12.476685523986816,1440418
2020-11-09,15.140000343322754,15.699999809265137,14.619999885559082,15.520000457763672,13.01331615447998,2039188
2020-11-16,16.34000015258789,16.34000015258789,15.220000267028809,15.4399995803833,12.946237564086914,1353188
2020-11-23,15.5,15.800000190734863,15.359999656677246,15.539999961853027,13.030086517333984,1052399
2020-11-30,15.579999923706055,15.779999732971191,15.260000228881836,15.65999984741211,13.130705833435059,1070011
2020-12-07,15.739999771118164,16.239999771118164,15.319999694824219,15.479999542236328,12.979777336120605,1083341
2020-12-14,15.65999984741211,15.920000076293945,15.520000457763672,15.579999923706055,13.063624382019043,900891
2020-12-21,15.5,16.360000610351562,15.199999809265137,16.1200008392334,13.516409873962402,1188052
2020-12-28,16.280000686645508,16.479999542236328,15.859999656677246,15.859999656677246,13.298401832580566,700045
2021-01-04,16.1200008392334,16.459999084472656,16.020000457763672,16.360000610351562,13.717646598815918,1094733
2021-01-11,16.420000076293945,16.920000076293945,16.15999984741211,16.600000381469727,13.918883323669434,1394277
2021-01-18,16.700000762939453,16.860000610351562,16.1200008392334,16.280000686645508,13.650568008422852,845729
2021-01-25,16.34000015258789,16.360000610351562,15.539999961853027,15.539999961853027,13.030086517333984,1140541
2021-02-01,15.680000305175781,15.800000190734863,15.359999656677246,15.520000457763672,13.01331615447998,807715
2021-02-08,15.619999885559082,16.5,15.619999885559082,15.960000038146973,13.382250785827637,1590435
2021-02-15,16.200000762939453,16.84000015258789,16.040000915527344,16.700000762939453,14.002731323242188,4105895
2021-02-22,16.84000015258789,17.1200008392334,16.0,16.020000457763672,13.432560920715332,2020128
2021-03-01,16.200000762939453,16.719999313354492,16.139999389648438,16.520000457763672,14.537022590637207,3556853
2021-03-08,16.65999984741211,16.65999984741211,15.859999656677246,16.239999771118164,14.290631294250488,1883403
2021-03-15,16.34000015258789,16.860000610351562,16.200000762939453,16.760000228881836,14.748214721679688,1455955
2021-03-22,16.84000015258789,16.8799991607666,16.579999923706055,16.81999969482422,14.801011085510254,775941
2021-03-29,16.760000228881836,17.280000686645508,16.760000228881836,16.979999542236328,14.941804885864258,798843
2021-04-05,16.979999542236328,17.200000762939453,16.850000381469727,17.139999389648438,15.082598686218262,680968
2021-04-12,17.200000762939453,17.459999084472656,16.8700008392334,17.450000762939453,15.355389595031738,1111465
2021-04-19,17.469999313354492,17.5,16.989999771118164,17.309999465942383,15.232194900512695,874926
2021-04-26,17.3700008392334,17.399999618530273,16.969999313354492,17.299999237060547,15.223395347595215,820179
2021-05-03,17.399999618530273,17.690000534057617,17.270000457763672,17.600000381469727,15.487383842468262,790656
2021-05-10,17.670000076293945,18.719999313354492,17.670000076293945,18.239999771118164,16.050561904907227,1728614
2021-05-17,18.540000915527344,18.540000915527344,18.059999465942383,18.309999465942383,16.112159729003906,910277
2021-05-24,18.399999618530273,18.6299991607666,17.93000030517578,17.940000534057617,15.786572456359863,905688
2021-05-31,18.170000076293945,18.43000030517578,17.90999984741211,18.1299991607666,15.953764915466309,687909
2021-06-07,18.170000076293945,18.399999618530273,17.969999313354492,17.969999313354492,15.812972068786621,953823
2021-06-14,18.0,18.020000457763672,17.239999771118164,17.299999237060547,15.223395347595215,916158
2021-06-21,17.350000381469727,17.610000610351562,17.139999389648438,17.489999771118164,15.390586853027344,601372
2021-06-28,17.469999313354492,17.639999389648438,16.799999237060547,17.489999771118164,15.390586853027344,780977
2021-07-05,17.510000228881836,17.649999618530273,17.1299991607666,17.479999542236328,15.38178825378418,532280
2021-07-12,17.489999771118164,17.670000076293945,17.040000915527344,17.260000228881836,15.18819522857666,652331
2021-07-19,17.229999542236328,17.90999984741211,16.950000762939453,17.8799991607666,15.733773231506348,751750
2021-07-26,18.100000381469727,18.600000381469727,17.770000457763672,18.170000076293945,15.988964080810547,999856
2021-08-02,18.290000915527344,18.510000228881836,18.1200008392334,18.360000610351562,16.156156539916992,509952
2021-08-09,18.469999313354492,18.68000030517578,18.299999237060547,18.540000915527344,16.314552307128906,471376
2021-08-16,18.540000915527344,19.3799991607666,18.5,19.079999923706055,16.789731979370117,4417140
2021-08-23,19.280000686645508,19.31999969482422,18.09000015258789,18.360000610351562,16.156156539916992,789490
2021-08-30,18.309999465942383,18.739999771118164,18.209999084472656,18.540000915527344,16.674755096435547,2757676
2021-09-06,18.56999969482422,18.68000030517578,18.170000076293945,18.209999084472656,16.377952575683594,751003
2021-09-13,18.149999618530273,18.510000228881836,18.049999237060547,18.299999237060547,16.458898544311523,861510
2021-09-20,18.229999542236328,18.889999389648438,17.75,18.329999923706055,16.485881805419922,963556
2021-09-27,18.510000228881836,18.510000228881836,17.979999542236328,18.110000610351562,16.288015365600586,748693
2021-10-04,18.200000762939453,18.75,17.90999984741211,18.479999542236328,16.62078857421875,1095268
2021-10-11,18.469999313354492,18.959999084472656,18.389999389648438,18.899999618530273,16.99853515625,705108
2021-10-18,18.729999542236328,19.15999984741211,18.729999542236328,18.959999084472656,17.05249786376953,1003889
2021-10-25,19.010000228881836,19.010000228881836,18.229999542236328,18.440000534057617,16.584814071655273,1087023
2021-11-01,18.5,19.229999542236328,18.110000610351562,18.309999465942383,16.467891693115234,1261877
2021-11-08,18.459999084472656,18.459999084472656,17.309999465942383,17.520000457763672,15.757373809814453,1729479
2021-11-15,17.510000228881836,17.709999084472656,17.020000457763672,17.040000915527344,15.325664520263672,1054305
2021-11-22,17.100000381469727,17.200000762939453,16.68000030517578,16.780000686645508,15.091821670532227,1234630
2021-11-29,16.829999923706055,16.889999389648438,16.31999969482422,16.459999084472656,14.804014205932617,1062963
