Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,169.0,177.35000610351562,168.0500030517578,177.35000610351562,146.02828979492188,448405
2018-01-08,177.1999969482422,179.75,173.9499969482422,174.6999969482422,143.84629821777344,602533
2018-01-15,174.75,179.35000610351562,173.39999389648438,177.10000610351562,145.8224334716797,512626
2018-01-22,177.64999389648438,180.25,175.89999389648438,176.35000610351562,145.2048797607422,510074
2018-01-29,176.9499969482422,176.9499969482422,171.85000610351562,172.5,142.03482055664062,701984
2018-02-05,171.0,171.10000610351562,159.25,160.5,132.15415954589844,1522275
2018-02-12,161.25,169.10000610351562,161.0,167.5,137.91787719726562,1434825
2018-02-19,167.60000610351562,168.60000610351562,162.3000030517578,167.25,137.7120361328125,905545
2018-02-26,167.64999389648438,177.0,164.0500030517578,167.0500030517578,137.54736328125,1618314
2018-03-05,166.4499969482422,171.75,165.0,170.5500030517578,140.42922973632812,1530498
2018-03-12,170.85000610351562,172.14999389648438,169.10000610351562,171.0,140.79974365234375,1780718
2018-03-19,170.0,170.75,161.3000030517578,162.35000610351562,133.6774444580078,1023715
2018-03-26,162.8000030517578,165.6999969482422,159.85000610351562,163.64999389648438,134.74781799316406,1255675
2018-04-02,163.64999389648438,168.9499969482422,162.0500030517578,167.60000610351562,138.000244140625,4029345
2018-04-09,168.14999389648438,172.6999969482422,167.64999389648438,171.89999389648438,141.54080200195312,9083305
2018-04-16,172.0500030517578,175.5500030517578,165.1999969482422,168.3000030517578,138.57659912109375,10372398
2018-04-23,168.64999389648438,172.75,166.3000030517578,171.5500030517578,146.7389678955078,3034157
2018-04-30,171.9499969482422,174.8000030517578,170.8000030517578,174.39999389648438,149.17677307128906,1282376
2018-05-07,174.89999389648438,178.75,174.60000610351562,177.5,151.82843017578125,950416
2018-05-14,178.39999389648438,179.85000610351562,169.35000610351562,171.5500030517578,146.7389678955078,6860679
2018-05-21,172.0,172.4499969482422,164.39999389648438,165.5500030517578,141.60675048828125,1649045
2018-05-28,166.39999389648438,167.10000610351562,161.9499969482422,162.5,138.99786376953125,2624232
2018-06-04,162.89999389648438,167.1999969482422,158.85000610351562,159.0,136.00405883789062,1824256
2018-06-11,158.89999389648438,160.8000030517578,157.10000610351562,157.9499969482422,135.10592651367188,2220636
2018-06-18,157.8000030517578,161.6999969482422,154.64999389648438,156.75,134.07948303222656,1362527
2018-06-25,156.10000610351562,157.35000610351562,153.60000610351562,155.5,133.01025390625,986603
2018-07-02,154.10000610351562,158.0500030517578,152.0500030517578,156.4499969482422,133.8228759765625,1213872
2018-07-09,156.64999389648438,158.8000030517578,155.9499969482422,157.89999389648438,135.06314086914062,868061
2018-07-16,158.14999389648438,159.39999389648438,155.0,158.85000610351562,135.87576293945312,722528
2018-07-23,158.9499969482422,160.5,152.5,156.5,133.86563110351562,861972
2018-07-30,156.1999969482422,156.75,153.1999969482422,156.0,133.4379425048828,872065
2018-08-06,156.10000610351562,157.75,155.89999389648438,156.25,133.6517791748047,603895
2018-08-13,156.10000610351562,157.10000610351562,151.9499969482422,152.60000610351562,130.52969360351562,728643
2018-08-20,152.8000030517578,157.0,152.1999969482422,152.1999969482422,130.18753051757812,735265
2018-08-27,152.5,154.5500030517578,150.39999389648438,152.5,130.44415283203125,1010976
2018-09-03,151.60000610351562,152.64999389648438,141.8000030517578,142.0500030517578,121.5055160522461,695446
2018-09-10,142.0,148.14999389648438,141.85000610351562,147.39999389648438,126.08174896240234,742550
2018-09-17,147.85000610351562,150.4499969482422,144.6999969482422,150.4499969482422,128.6906280517578,1491702
2018-09-24,149.75,151.35000610351562,146.25,149.5,127.87803649902344,1137896
2018-10-01,148.89999389648438,148.9499969482422,141.75,144.5,123.60118103027344,1039705
2018-10-08,144.0500030517578,147.3000030517578,130.0,138.1999969482422,118.21233367919922,1659536
2018-10-15,138.0,142.5500030517578,137.14999389648438,141.60000610351562,121.12060546875,1113146
2018-10-22,143.25,144.0500030517578,137.25,139.75,119.53816223144531,1267599
2018-10-29,140.14999389648438,143.0,137.3000030517578,137.85000610351562,117.91295623779297,1006898
2018-11-05,137.4499969482422,141.0500030517578,136.85000610351562,139.39999389648438,119.23876953125,1002624
2018-11-12,140.0500030517578,140.0500030517578,132.75,133.9499969482422,114.5770034790039,876676
2018-11-19,132.85000610351562,137.35000610351562,131.6999969482422,136.4499969482422,116.71542358398438,930545
2018-11-26,137.14999389648438,144.39999389648438,137.10000610351562,140.1999969482422,119.92308044433594,1511571
2018-12-03,142.5500030517578,142.5500030517578,138.4499969482422,140.0,119.75199890136719,852041
2018-12-10,139.1999969482422,145.85000610351562,139.1999969482422,140.5500030517578,120.22245788574219,1882957
2018-12-17,140.5500030517578,141.39999389648438,133.9499969482422,135.9499969482422,116.2877426147461,2293302
2018-12-24,134.89999389648438,136.3000030517578,133.0500030517578,136.0,116.33052062988281,466636
2018-12-31,136.4499969482422,140.9499969482422,133.9499969482422,140.5,120.17969512939453,778275
2019-01-07,141.0,141.64999389648438,137.5500030517578,139.4499969482422,119.28155517578125,1328534
2019-01-14,139.4499969482422,143.1999969482422,137.1999969482422,142.89999389648438,122.23257446289062,816433
2019-01-21,143.5500030517578,153.9499969482422,143.5500030517578,150.3000030517578,128.5623321533203,1571192
2019-01-28,149.8000030517578,151.5,146.5500030517578,151.0500030517578,129.203857421875,1423821
2019-02-04,151.0,152.0,147.6999969482422,147.6999969482422,126.33837127685547,904103
2019-02-11,149.0,153.5500030517578,147.8000030517578,153.5500030517578,131.34228515625,782426
2019-02-18,153.89999389648438,156.0,152.3000030517578,155.8000030517578,133.2668914794922,883617
2019-02-25,156.0500030517578,158.64999389648438,154.75,155.9499969482422,133.39517211914062,798144
2019-03-04,156.3000030517578,160.5500030517578,156.25,158.5,135.5763702392578,1007468
2019-03-11,158.89999389648438,161.89999389648438,156.64999389648438,161.89999389648438,138.48463439941406,1206747
